"","X","Year","Length_Category","Sector","SAUP","GearCode","NV","GT","P","NVActive","GTActive","PActive","NomEffort","NomEffortActive","CreepLinCompounded","CreepLogCompounded","Family","Code","EffEffortLin","EffEffortLog","Sector2"
"2340",35999,1997,"6-12m","APW",626,"GN",7,27.37252,114.15771,5.061,19.79033196,82.53602433,23406.632,16922.994936,2207.41762621679,1184.95519172747,"NT",35999,540088.7524717,300764.733092543,"AUP"
"2341",36055,1997,"Less than 6m","APW",626,"GN",3,8.354606,50.50794,2.169,6.040380138,36.51724062,10356.032,7487.411136,2207.41762621679,1184.95519172747,"NT",36055,238956.907744651,133070.370840958,"AUP"
"2342",36103,1997,"12-24m","UP",626,"GN",1,23.56853,0,0.723,17.04004719,0,174.5477,126.1979871,2207.41762621679,1184.95519172747,"NT",36103,4027.544395956,2242.85973319089,"AUP"
"2343",36171,1997,"6-12m","UP",626,"GN",899,7277.374,0,649.977,5261.541402,0,161922.49,117069.96027,2207.41762621679,1184.95519172747,"NT",36171,3736228.07506912,2080631.44182939,"AUP"
"2344",36239,1997,"Less than 6m","UP",626,"GN",1977,4993.10553,0,1429.371,3610.01529819,0,357148.674,258218.491302,2207.41762621679,1184.95519172747,"NT",36239,8240911.45567554,4589200.42874882,"AUP"
"2345",50220,1997,"6-12m","APW",626,"GU",1,3.99128,14.19717,0.723,2.88569544,10.26455391,2910.954,2104.619742,294.784311967634,37.9227420785874,"OT",50220,11491.9897205943,4014.86757744632,"AUP"
"2346",50245,1997,"Less than 6m","APW",626,"GU",1,1.376451,9.260777,0.723,0.995174073,6.695541771,1898.808,1372.838184,294.784311967634,37.9227420785874,"OT",50245,7496.19609838639,2618.88806040758,"AUP"
"2347",50313,1997,"6-12m","UP",626,"GU",16,133.053,0,11.568,96.197319,0,2881.824,2083.558752,294.784311967634,37.9227420785874,"OT",50313,11376.9890505181,3974.69068267883,"AUP"
"2348",62414,1997,"6-12m","UP",626,"HL",48,399.159,0,34.704,288.591957,0,8645.473,6250.676979,172550.79159218,267.759201985593,"HL",62414,14926477.5713882,31794.5225126799,"AUP"
"2349",86035,1997,"12-24m","APW",534,"LL",1,47.79321,156.1763,0.723,34.55449083,112.9154649,30940.02,22369.63446,3377.18600286375,151.178681265023,"HL",86035,1075842.04472325,77714.7342191344,"AUP"
"2350",86103,1997,"6-12m","APW",534,"LL",29,97.23952,419.2568,20.967,70.30417296,303.1226664,85963.44,62151.56712,3377.18600286375,151.178681265023,"HL",86103,2989108.70326018,215921.834962049,"AUP"
"2351",86171,1997,"Less than 6m","APW",534,"LL",11,12.818901,175.41097,7.953,9.268065423,126.82213131,36009.147,26034.613281,3377.18600286375,151.178681265023,"HL",86171,1252105.01923463,90447.3005693836,"AUP"
"2352",86239,1997,"6-12m","UP",534,"LL",2,5.923045,0,1.446,4.282361535,0,496.5882,359.0332686,3377.18600286375,151.178681265023,"HL",86239,17267.295382273,1247.32369207771,"AUP"
"2353",86299,1997,"Less than 6m","UP",534,"LL",18,15.384286,0,13.014,11.122838778,0,4503.244,3255.845412,3377.18600286375,151.178681265023,"HL",86299,156586.170042802,11311.1888933463,"AUP"
"2354",89812,1997,"12-24m","APW",626,"LL",3,65.26203,406.57431,2.169,47.18444769,293.95322613,81044.04,58594.84092,172550.79159218,267.759201985593,"HL",89812,139923176.598283,298046.914760885,"AUP"
"2355",89840,1997,"6-12m","APW",626,"LL",2,7.98256,28.55661,1.446,5.77139088,20.64642903,5855.181,4233.295863,172550.79159218,267.759201985593,"HL",89840,10109016.3456549,21532.9669204121,"AUP"
"2356",89876,1997,"Less than 6m","APW",626,"LL",6,8.258707,61.56019,4.338,5.971045161,44.50801737,12622.16,9125.82168,172550.79159218,267.759201985593,"HL",89876,21792259.1560315,46419.1548893447,"AUP"
"2357",89941,1997,"6-12m","UP",626,"LL",77,640.3176,0,55.671,462.9496248,0,13868.78,10027.12794,172550.79159218,267.759201985593,"HL",89941,23944558.4541779,51003.7146531375,"AUP"
"2358",106543,1997,"12-24m","APW",626,"LN",1,24.10528,165.9036,0.723,17.42811744,119.9483028,32867.1,23762.9133,2207.41762621679,1184.95519172747,"NT",106543,758381.258626299,422327.507820259,"AUP"
"2359",106572,1997,"6-12m","APW",626,"LN",2,7.98256,28.68713,1.446,5.77139088,20.74079499,5881.943,4252.644789,2207.41762621679,1184.95519172747,"NT",106572,135720.989546025,75580.3319529505,"AUP"
"2360",106602,1997,"Less than 6m","APW",626,"LN",3,4.129353,29.50266,2.169,2.985522219,21.33042318,6049.158,4373.541234,2207.41762621679,1184.95519172747,"NT",106602,139579.337929703,77728.9697767976,"AUP"
"2361",110638,1997,"Less than 6m","APW",626,"MB",1,1.376451,10.13815,0.723,0.995174073,7.32988245,2078.702,1502.901546,294.784311967634,37.9227420785874,"OT",110638,8206.38938855745,2867.00279804244,"AUP"
"2362",116069,1997,"6-12m","APW",534,"Multiple",2,6.951203,29.45711,1.446,5.025719769,21.29749053,6039.818,4366.788414,378.836792441543,40.4326072147853,"OT",116069,28920.870780507,8481.8738884279,"AUP"
"2363",116132,1997,"Less than 6m","APW",534,"Multiple",5,5.74852,75.78516,3.615,4.15617996,54.79267068,15559.456,11249.486688,378.836792441543,40.4326072147853,"OT",116132,74504.4000317532,21850.5497292373,"AUP"
"2364",117843,1997,"6-12m","UP",626,"Multiple",87,723.4757,0,62.901,523.0729311,0,15669.92,11329.35216,294.784311967634,37.9227420785874,"OT",117843,61862.3858578787,21612.383345521,"AUP"
"2365",137658,1997,"6-12m","APW",534,"OT",7,24.00621,104.92079,5.061,17.35648983,75.85773117,21512.71,15553.68933,378.836792441543,40.4326072147853,"OT",137658,103010.770531251,30210.8595355558,"AUP"
"2366",137726,1997,"Less than 6m","APW",534,"OT",6,7.070382,97.93635,4.338,5.111886186,70.80798105,20101.799,14533.600677,378.836792441543,40.4326072147853,"OT",137726,96254.8095546462,28229.4804327756,"AUP"
"2367",137841,1997,"Less than 6m","UP",534,"OT",6,5.128094,0,4.338,3.707611962,0,1501.0814,1085.2818522,378.836792441543,40.4326072147853,"OT",137841,7187.73002769661,2108.0077464362,"AUP"
"2368",142297,1997,"6-12m","APW",626,"OT",1,3.99128,14.19717,0.723,2.88569544,10.26455391,2910.954,2104.619742,294.784311967634,37.9227420785874,"OT",142297,11491.9897205943,4014.86757744632,"AUP"
"2369",142322,1997,"Less than 6m","APW",626,"OT",2,4.865529,29.528577,1.446,3.517777467,21.349161171,6054.47,4377.38181,294.784311967634,37.9227420785874,"OT",142322,23902.0977327868,8350.49104232545,"AUP"
"2370",142390,1997,"6-12m","UP",626,"OT",108,879.9899,0,78.084,636.2326977,0,19452.316,14064.024468,294.784311967634,37.9227420785874,"OT",142390,76794.69188237,26829.1676249918,"AUP"
"2371",142458,1997,"Less than 6m","UP",626,"OT",144,363.647525,0,104.112,262.917160575,0,26013.8618,18808.0220814,294.784311967634,37.9227420785874,"OT",142458,102698.645323341,35879.0315150942,"AUP"
"2372",161891,1997,"6-12m","APW",534,"PL",16,56.25561,249.45338,11.568,40.67280603,180.35479374,51147.35,36979.53405,3377.18600286375,151.178681265023,"HL",161891,1778488.49503573,128471.239232006,"AUP"
"2373",161959,1997,"Less than 6m","APW",534,"PL",36,41.9919,575.3576,26.028,30.3601437,415.9835448,118110.7,85394.0361,3377.18600286375,151.178681265023,"HL",161959,4106928.7282844,296668.898692887,"AUP"
"2374",162027,1997,"6-12m","UP",534,"PL",2,5.923045,0,1.446,4.282361535,0,496.5882,359.0332686,3377.18600286375,151.178681265023,"HL",162027,17267.295382273,1247.32369207771,"AUP"
"2375",162085,1997,"Less than 6m","UP",534,"PL",14,11.967015,0,10.122,8.652151845,0,3502.523,2532.324129,3377.18600286375,151.178681265023,"HL",162085,121789.239503084,8797.59108240412,"AUP"
"2376",164959,1997,"12-24m","APW",626,"PL",1,17.05147,93.63297,0.723,12.32821281,67.69663731,19049.06,13772.47038,172550.79159218,267.759201985593,"HL",164959,32888352.8808693,70054.6710417568,"AUP"
"2377",164982,1997,"6-12m","APW",626,"PL",1,3.99128,13.77924,0.723,2.88569544,9.96239052,2825.264,2042.665872,172550.79159218,267.759201985593,"HL",164982,4877840.66056889,10390.1683403862,"AUP"
"2378",165010,1997,"Less than 6m","APW",626,"PL",1,1.376451,10.4893,0.723,0.995174073,7.5837639,2150.701,1554.956823,172550.79159218,267.759201985593,"HL",165010,3713202.30128093,7909.40083469617,"AUP"
"2379",165078,1997,"6-12m","UP",626,"PL",159,1285.9785,0,114.957,929.7624555,0,28638.133,20705.370159,172550.79159218,267.759201985593,"HL",165078,49443963.3217213,105319.369384373,"AUP"
"2380",165146,1997,"Less than 6m","UP",626,"PL",310,782.96295,0,224.13,566.08221285,0,56002.0636,40489.4919828,172550.79159218,267.759201985593,"HL",165146,96688006.1133561,205952.742190824,"AUP"
"2381",188659,1997,"6-12m","APW",626,"PS",2,7.98256,28.85379,1.446,5.77139088,20.86129017,5916.114,4277.350422,3045.60195265713,743.766923144675,"SN",188659,186097.397505422,49918.2130675314,"AUP"
"2382",188692,1997,"Less than 6m","APW",626,"PS",3,6.24198,39.42642,2.169,4.51295154,28.50530166,8083.902,5844.661146,3045.60195265713,743.766923144675,"SN",188692,254287.379162889,68209.2911754309,"AUP"
"2383",188719,1997,"12-24m","UP",626,"PS",1,23.56853,0,0.723,17.04004719,0,174.5477,126.1979871,3045.60195265713,743.766923144675,"SN",188719,5490.57585951811,1472.7757577098,"AUP"
"2384",188744,1997,"6-12m","UP",626,"PS",102,848.2129,0,73.746,613.2579267,0,18371.63,13282.68849,3045.60195265713,743.766923144675,"SN",188744,577898.352014943,155013.737182524,"AUP"
"2385",188785,1997,"Less than 6m","UP",626,"PS",1,2.530357,0,0.723,1.829448111,0,180.6518,130.6112514,3045.60195265713,743.766923144675,"SN",188785,5682.58654831025,1524.28013446547,"AUP"
"2386",210867,1997,"6-12m","APW",534,"SE",4,13.902406,61.51867,2.892,10.051439538,44.47799841,12613.648,9119.667504,3045.60195265713,743.766923144675,"SN",210867,396775.157789297,106429.7896259,"AUP"
"2387",210935,1997,"6-12m","UP",534,"SE",1,2.77782,0,0.723,2.00836386,0,248.2941,179.5166343,3045.60195265713,743.766923144675,"SN",210935,7810.34405793245,2095.02348791976,"AUP"
"2388",214064,1997,"6-12m","APW",626,"SE",2,7.98256,28.39433,1.446,5.77139088,20.52910059,5821.908,4209.239484,3045.60195265713,743.766923144675,"SN",214064,183134.051729902,49123.3339999137,"AUP"
"2389",214096,1997,"Less than 6m","APW",626,"SE",3,6.24198,39.56597,2.169,4.51295154,28.60619631,8112.515,5865.348345,3045.60195265713,743.766923144675,"SN",214096,255187.430249603,68450.7182051502,"AUP"
"2390",214122,1997,"12-24m","UP",626,"SE",1,23.56853,0,0.723,17.04004719,0,174.5477,126.1979871,3045.60195265713,743.766923144675,"SN",214122,5490.57585951811,1472.7757577098,"AUP"
"2391",214175,1997,"6-12m","UP",626,"SE",225,1852.9396,0,162.675,1339.6753308,0,40525.656,29300.049288,3045.60195265713,743.766923144675,"SN",214175,1274775.82646311,341942.080715395,"AUP"
"2392",214234,1997,"Less than 6m","UP",626,"SE",7,17.7125,0,5.061,12.8061375,0,1264.563,914.279049,3045.60195265713,743.766923144675,"SN",214234,39778.1184205796,10669.964316326,"AUP"
"2393",233198,1997,"12-24m","APW",534,"TP",1,47.79321,156.1763,0.723,34.55449083,112.9154649,30940.02,22369.63446,343.047887822956,44.9502841856932,"TP",233198,137079.105102,44847.6469171103,"AUP"
"2394",233266,1997,"6-12m","APW",534,"TP",27,94.16423,415.6135,19.521,68.08073829,300.4885605,85216.43,61611.47889,343.047887822956,44.9502841856932,"TP",233266,377549.593193128,123521.457457902,"AUP"
"2395",233334,1997,"Less than 6m","APW",534,"TP",35,39.80924,525.9909,25.305,28.78208052,380.2914207,108010.31,78091.45413,343.047887822956,44.9502841856932,"TP",233334,478537.397086027,156561.251294848,"AUP"
"2396",233402,1997,"6-12m","UP",534,"TP",6,17.401731,0,4.338,12.581451513,0,1489.7645,1077.0997335,343.047887822956,44.9502841856932,"TP",233402,6600.37015078622,2159.41787644757,"AUP"
"2397",233470,1997,"Less than 6m","UP",534,"TP",26,22.221009,0,18.798,16.065789507,0,6504.686,4702.887978,343.047887822956,44.9502841856932,"TP",233470,28818.8739325155,9428.560842387,"AUP"
"2398",236203,1997,"12-24m","APW",626,"TP",2,41.15675,251.65516,1.446,29.75633025,181.94668068,50349.76,36402.87648,343.047887822956,44.9502841856932,"TP",236203,223073.548203928,72982.1202068145,"AUP"
"2399",236228,1997,"6-12m","APW",626,"TP",1,3.99128,14.16736,0.723,2.88569544,10.24300128,2904.842,2100.200766,343.047887822956,44.9502841856932,"TP",236228,12869.8411255941,4210.57673414537,"AUP"
"2400",236254,1997,"Less than 6m","APW",626,"TP",1,1.376451,9.450283,0.723,0.995174073,6.832554609,1937.664,1400.931072,343.047887822956,44.9502841856932,"TP",236254,8584.7794251058,2808.64947456387,"AUP"
"2401",236322,1997,"6-12m","UP",626,"TP",165,1372.109,0,119.295,992.034807,0,29718.81,21486.69963,343.047887822956,44.9502841856932,"TP",236322,131668.559991117,43077.4995516062,"AUP"
"2402",236390,1997,"Less than 6m","UP",626,"TP",64,161.9429,0,46.272,117.0847167,0,11561.72,8359.12356,343.047887822956,44.9502841856932,"TP",236390,51223.9562560043,16758.7459967541,"AUP"
"2403",264109,1997,"Less than 6m","APW",534,"TR",20,26.0068468,407.063192,14.46,18.8029502364,294.306687816,83473.256,60351.164088,5205.72607945404,1556.23482310957,"DT",264109,4428862.31296143,1382513.1338554,"AUP"
"2404",267041,1997,"12-24m","APW",626,"TR",1,17.05147,93.47563,0.723,12.32821281,67.58288049,19017.05,13749.32715,29344.4975625906,197.20804379094,"DT",267041,5599474.82372664,56520.202291745,"AUP"
"2405",267065,1997,"6-12m","APW",626,"TR",1,3.99128,13.81896,0.723,2.88569544,9.99110808,2833.408,2048.553984,29344.4975625906,197.20804379094,"DT",267065,834282.749498247,8421.116489416,"AUP"
"2406",267090,1997,"Less than 6m","APW",626,"TR",1,1.376451,9.672881,0.723,0.995174073,6.993492963,1983.305,1433.929515,29344.4975625906,197.20804379094,"DT",267090,583974.192383738,5894.5419929079,"AUP"
"2407",267149,1997,"6-12m","UP",626,"TR",24,181.4616,0,17.352,131.1967368,0,4322.736,3125.338128,29344.4975625906,197.20804379094,"DT",267149,1272807.89615723,12847.5191038467,"AUP"
"2408",267216,1997,"Less than 6m","UP",626,"TR",17,43.01608,0,12.291,31.10062584,0,3071.081,2220.391563,29344.4975625906,197.20804379094,"DT",267216,904264.370190183,9127.49976333524,"AUP"
"2409",288506,1997,"12-24m","APW",626,"TRS",1,17.05147,92.00791,0.723,12.32821281,66.52171893,18718.45,13533.43935,29344.4975625906,197.20804379094,"DT",288506,5511553.55400474,55632.7390729852,"AUP"
"2410",288538,1997,"6-12m","APW",626,"TRS",2,7.98256,29.14151,1.446,5.77139088,21.06931173,5975.108,4320.003084,29344.4975625906,197.20804379094,"DT",288538,1759340.52942216,17758.501601196,"AUP"
"2411",288568,1997,"Less than 6m","APW",626,"TRS",3,6.24198,38.88525,2.169,4.51295154,28.11403575,7972.943,5764.437789,29344.4975625906,197.20804379094,"DT",288568,2347593.00730174,23696.2279228667,"AUP"
"2412",31071,1998,"6-12m","APW",534,"GN",37,129.56623,578.8628,26.751,93.67638429,418.5178044,118688.69,85811.92287,2363.34175519389,1255.15763552813,"NT",31071,2923708.05946264,1608418.84504331,"AUP"
"2413",31139,1998,"Less than 6m","APW",534,"GN",19,22.533011,336.67463,13.737,16.291366953,243.41575749,69098.29,49958.06367,2363.34175519389,1255.15763552813,"NT",31139,1702127.02969496,936390.75295437,"AUP"
"2414",31207,1998,"6-12m","UP",534,"GN",2,6.290451,0,1.446,4.547996073,0,496.5882,359.0332686,2363.34175519389,1255.15763552813,"NT",31207,12232.6644819657,6729.5529094317,"AUP"
"2415",31268,1998,"Less than 6m","UP",534,"GN",13,11.115986,0,9.399,8.036857878,0,3252.3424,2351.4435552,2363.34175519389,1255.15763552813,"NT",31268,80116.3083610751,44074.3663671188,"AUP"
"2416",36000,1998,"6-12m","APW",626,"GN",5,19.53157,84.41642,3.615,14.12132511,61.03307166,17308.547,12514.079481,2363.34175519389,1255.15763552813,"NT",36000,426368.665468359,234558.096269475,"AUP"
"2417",36056,1998,"Less than 6m","APW",626,"GN",4,9.731057,65.92479,2.892,7.035554211,47.66362317,13517.068,9772.840164,2363.34175519389,1255.15763552813,"NT",36056,332971.580121952,183177.579101529,"AUP"
"2418",36104,1998,"12-24m","UP",626,"GN",1,23.56853,0,0.723,17.04004719,0,174.5477,126.1979871,2363.34175519389,1255.15763552813,"NT",36104,4299.70637683057,2365.39648418873,"AUP"
"2419",36172,1998,"6-12m","UP",626,"GN",887,7176.075,0,641.301,5188.302225,0,159761.11,115507.28253,2363.34175519389,1255.15763552813,"NT",36172,3935462.13119124,2165014.88076949,"AUP"
"2420",36240,1998,"Less than 6m","UP",626,"GN",1956,4939.96753,0,1414.188,3571.59652419,0,353354.974,255475.646202,2363.34175519389,1255.15763552813,"NT",36240,8704340.61859651,4788516.91067944,"AUP"
"2421",50221,1998,"6-12m","APW",626,"GU",2,7.98256,31.10803,1.446,5.77139088,22.49110569,6378.319,4611.524637,306.244518211164,38.8497625159329,"OT",50221,25911.5712915211,8856.28078400863,"AUP"
"2422",50246,1998,"Less than 6m","APW",626,"GU",1,1.376451,10.34706,0.723,0.995174073,7.48092438,2121.538,1533.871974,306.244518211164,38.8497625159329,"OT",50246,8618.63182676676,2945.75047468527,"AUP"
"2423",50314,1998,"6-12m","UP",626,"GU",15,124.7372,0,10.845,90.1849956,0,2701.71,1953.33633,306.244518211164,38.8497625159329,"OT",50314,10975.5487729628,3751.31791886921,"AUP"
"2424",62415,1998,"6-12m","UP",626,"HL",47,390.8432,0,33.981,282.5796336,0,8465.359,6120.454557,205191.487198997,277.87322684004,"HL",62415,17378661.3878341,31988.3252168937,"AUP"
"2425",86036,1998,"12-24m","APW",534,"LL",1,47.79321,156.7432,0.723,34.55449083,113.3253336,31052.34,22450.84182,3644.00860131634,156.044676358888,"HL",86036,1162602.28050999,79507.8634548615,"AUP"
"2426",86104,1998,"6-12m","APW",534,"LL",28,94.08691,411.3123,20.244,68.02483593,297.3787929,84334.54,60973.87242,3644.00860131634,156.044676358888,"HL",86104,3157492.43148057,215934.100001757,"AUP"
"2427",86172,1998,"Less than 6m","APW",534,"LL",11,12.818901,186.82565,7.953,9.268065423,135.07494495,38351.16,27727.88868,3644.00860131634,156.044676358888,"HL",86172,1435870.72910459,98196.1035018793,"AUP"
"2428",86240,1998,"6-12m","UP",534,"LL",2,5.923045,0,1.446,4.282361535,0,496.5882,359.0332686,3644.00860131634,156.044676358888,"HL",86240,18592.304921122,1271.48764952643,"AUP"
"2429",86300,1998,"Less than 6m","UP",534,"LL",16,13.675649,0,11.568,9.887494227,0,4002.883,2894.084409,3644.00860131634,156.044676358888,"HL",86300,149868.28382063,10249.1688223749,"AUP"
"2430",89813,1998,"12-24m","APW",626,"LL",4,89.36731,558.37448,2.892,64.61256513,403.70474904,111120.54,80340.15042,205191.487198997,277.87322684004,"HL",89813,228121009.149556,419894.770180077,"AUP"
"2431",89841,1998,"6-12m","APW",626,"LL",2,7.98256,31.21222,1.446,5.77139088,22.56643506,6399.682,4626.970086,205191.487198997,277.87322684004,"HL",89841,13138002.3538065,24182.6848809012,"AUP"
"2432",89877,1998,"Less than 6m","APW",626,"LL",7,9.635158,79.32824,5.061,6.966219234,57.35431752,16265.28,11759.79744,205191.487198997,277.87322684004,"HL",89877,33391235.209081,61462.1383905677,"AUP"
"2433",89942,1998,"6-12m","UP",626,"LL",76,632.0018,0,54.948,456.9373014,0,13688.67,9896.90841,205191.487198997,277.87322684004,"HL",89942,28101674.2207629,51725.8190404845,"AUP"
"2434",106544,1998,"12-24m","APW",626,"LN",1,24.10528,168.9692,0.723,17.42811744,122.1647316,33474.42,24202.00566,2363.34175519389,1255.15763552813,"NT",106544,824589.365168975,453631.158578755,"AUP"
"2435",106573,1998,"6-12m","APW",626,"LN",2,7.98256,31.29443,1.446,5.77139088,22.62587289,6416.537,4639.156251,2363.34175519389,1255.15763552813,"NT",106573,158061.235158465,86954.1910919876,"AUP"
"2436",106603,1998,"Less than 6m","APW",626,"LN",4,5.505804,43.76033,2.892,3.980696292,31.63871859,8972.517,6487.129791,2363.34175519389,1255.15763552813,"NT",106603,221023.75775287,121591.74922456,"AUP"
"2437",110585,1998,"12-24m","APW",626,"MB",1,17.05147,89.99047,0.723,12.32821281,65.06310981,18308.01,13236.69123,306.244518211164,38.8497625159329,"OT",110585,74375.2870185517,25420.6284063932,"AUP"
"2438",110605,1998,"6-12m","APW",626,"MB",1,3.99128,13.05868,0.723,2.88569544,9.44142564,2677.523,1935.849129,306.244518211164,38.8497625159329,"OT",110605,10877.2904113431,3717.73432680948,"AUP"
